part_number,functional_id,product_line,forecast_month,months_of_history,months_since_sub,in_transition_window,forecast,actual,abs_error,pct_error,fit_status,alpha,model_type
DE02-5648-ZV,FID-DE-02,PL-Delta,2023-07-01,3,3.0,True,174.0,167,7.0,4.191616766467066,fitted,0.05,SES
DE02-5648-ZV,FID-DE-02,PL-Delta,2023-08-01,3,4.0,True,174.0,154,20.0,12.987012987012985,fitted,0.05,SES
DE02-5648-ZV,FID-DE-02,PL-Delta,2023-09-01,3,5.0,True,174.0,159,15.0,9.433962264150944,fitted,0.05,SES
DE02-8089-ZY,FID-DE-02,PL-Delta,2024-10-01,12,12.0,False,179.0,218,39.0,17.889908256880734,fitted,0.1719,SES
DE02-8089-ZY,FID-DE-02,PL-Delta,2024-11-01,12,13.0,False,179.0,203,24.0,11.822660098522167,fitted,0.1719,SES
DE02-8089-ZY,FID-DE-02,PL-Delta,2024-12-01,12,14.0,False,179.0,154,25.0,16.233766233766232,fitted,0.1719,SES
DE03-6206-MF,FID-DE-03,PL-Delta,2024-10-01,20,20.0,False,149.0,178,29.0,16.292134831460675,fitted,0.1012,SES
DE03-6206-MF,FID-DE-03,PL-Delta,2024-11-01,20,21.0,False,149.0,157,8.0,5.095541401273886,fitted,0.1012,SES
DE03-6206-MF,FID-DE-03,PL-Delta,2024-12-01,20,22.0,False,149.0,150,1.0,0.6666666666666667,fitted,0.1012,SES
DE03-9741-WE,FID-DE-03,PL-Delta,2022-11-01,10,,False,130.0,148,18.0,12.162162162162163,fitted,0.4824,SES
DE03-9741-WE,FID-DE-03,PL-Delta,2022-12-01,10,,False,130.0,127,3.0,2.3622047244094486,fitted,0.4824,SES
DE03-9741-WE,FID-DE-03,PL-Delta,2023-01-01,10,,False,130.0,175,45.0,25.71428571428571,fitted,0.4824,SES
DE04-5006-JZ,FID-DE-04,PL-Delta,2024-10-01,23,23.0,False,36.0,33,3.0,9.090909090909092,fitted,0.05,SES
DE04-5006-JZ,FID-DE-04,PL-Delta,2024-11-01,23,24.0,False,36.0,32,4.0,12.5,fitted,0.05,SES
DE04-5006-JZ,FID-DE-04,PL-Delta,2024-12-01,23,25.0,False,36.0,33,3.0,9.090909090909092,fitted,0.05,SES
DE04-6596-KB,FID-DE-04,PL-Delta,2022-08-01,7,,False,41.0,37,4.0,10.81081081081081,fitted,0.534,SES
DE04-6596-KB,FID-DE-04,PL-Delta,2022-09-01,7,,False,41.0,31,10.0,32.25806451612903,fitted,0.534,SES
DE04-6596-KB,FID-DE-04,PL-Delta,2022-10-01,7,,False,41.0,33,8.0,24.242424242424242,fitted,0.534,SES
DE05-2506-LK,FID-DE-05,PL-Delta,2024-10-01,3,3.0,True,44.0,54,10.0,18.51851851851852,fitted,0.95,SES
DE05-2506-LK,FID-DE-05,PL-Delta,2024-11-01,3,4.0,True,44.0,54,10.0,18.51851851851852,fitted,0.95,SES
DE05-2506-LK,FID-DE-05,PL-Delta,2024-12-01,3,5.0,True,44.0,56,12.0,21.428571428571427,fitted,0.95,SES
DE05-9700-GU,FID-DE-05,PL-Delta,2024-04-01,27,,False,51.0,58,7.0,12.068965517241379,fitted,0.1373,SES
DE05-9700-GU,FID-DE-05,PL-Delta,2024-05-01,27,,False,51.0,43,8.0,18.6046511627907,fitted,0.1373,SES
DE05-9700-GU,FID-DE-05,PL-Delta,2024-06-01,27,,False,51.0,53,2.0,3.7735849056603774,fitted,0.1373,SES
DE06-2144-YZ,FID-DE-06,PL-Delta,2023-04-01,15,,False,133.0,88,45.0,51.13636363636363,fitted,0.05,SES
DE06-2144-YZ,FID-DE-06,PL-Delta,2023-05-01,15,,False,133.0,144,11.0,7.638888888888889,fitted,0.05,SES
DE06-2144-YZ,FID-DE-06,PL-Delta,2023-06-01,15,,False,133.0,153,20.0,13.071895424836603,fitted,0.05,SES
DE06-4870-OS,FID-DE-06,PL-Delta,2024-10-01,15,15.0,False,137.0,158,21.0,13.291139240506327,fitted,0.05,SES
DE06-4870-OS,FID-DE-06,PL-Delta,2024-11-01,15,16.0,False,137.0,112,25.0,22.321428571428573,fitted,0.05,SES
DE06-4870-OS,FID-DE-06,PL-Delta,2024-12-01,15,17.0,False,137.0,118,19.0,16.101694915254235,fitted,0.05,SES
DE07-3228-OT,FID-DE-07,PL-Delta,2024-10-01,20,20.0,False,136.0,156,20.0,12.82051282051282,fitted,0.05,SES
DE07-3228-OT,FID-DE-07,PL-Delta,2024-11-01,20,21.0,False,136.0,169,33.0,19.526627218934912,fitted,0.05,SES
DE07-3228-OT,FID-DE-07,PL-Delta,2024-12-01,20,22.0,False,136.0,138,2.0,1.4492753623188406,fitted,0.05,SES
DE07-5892-EH,FID-DE-07,PL-Delta,2022-02-01,1,,False,124.0,106,18.0,16.9811320754717,fitted,0.5,SES
DE07-5892-EH,FID-DE-07,PL-Delta,2022-03-01,1,,False,124.0,124,0.0,0.0,fitted,0.5,SES
DE07-5892-EH,FID-DE-07,PL-Delta,2022-04-01,1,,False,124.0,103,21.0,20.388349514563107,fitted,0.5,SES
DE07-6795-ZP,FID-DE-07,PL-Delta,2022-11-01,6,6.0,True,119.0,138,19.0,13.768115942028986,fitted,0.05,SES
DE07-6795-ZP,FID-DE-07,PL-Delta,2022-12-01,6,7.0,False,119.0,129,10.0,7.751937984496124,fitted,0.05,SES
DE07-6795-ZP,FID-DE-07,PL-Delta,2023-01-01,6,8.0,False,119.0,127,8.0,6.299212598425196,fitted,0.05,SES
DE08-2975-BP,FID-DE-08,PL-Delta,2022-02-01,1,,False,185.0,107,78.0,72.89719626168224,fitted,0.5,SES
DE08-2975-BP,FID-DE-08,PL-Delta,2022-03-01,1,,False,185.0,153,32.0,20.915032679738562,fitted,0.5,SES
DE08-2975-BP,FID-DE-08,PL-Delta,2022-04-01,1,,False,185.0,146,39.0,26.71232876712329,fitted,0.5,SES
DE08-5174-EY,FID-DE-08,PL-Delta,2024-05-01,15,15.0,False,157.0,146,11.0,7.534246575342466,fitted,0.1273,SES
DE08-5174-EY,FID-DE-08,PL-Delta,2024-06-01,15,16.0,False,157.0,197,40.0,20.304568527918782,fitted,0.1273,SES
DE08-5174-EY,FID-DE-08,PL-Delta,2024-07-01,15,17.0,False,157.0,127,30.0,23.62204724409449,fitted,0.1273,SES
DE08-6337-CE,FID-DE-08,PL-Delta,2024-10-01,2,2.0,True,174.0,146,28.0,19.17808219178082,fitted,0.95,SES
DE08-6337-CE,FID-DE-08,PL-Delta,2024-11-01,2,3.0,True,174.0,161,13.0,8.074534161490684,fitted,0.95,SES
DE08-6337-CE,FID-DE-08,PL-Delta,2024-12-01,2,4.0,True,174.0,151,23.0,15.2317880794702,fitted,0.95,SES
DE08-7553-NW,FID-DE-08,PL-Delta,2022-11-01,6,6.0,True,168.0,177,9.0,5.084745762711865,fitted,0.5272,SES
DE08-7553-NW,FID-DE-08,PL-Delta,2022-12-01,6,7.0,False,168.0,160,8.0,5.0,fitted,0.5272,SES
DE08-7553-NW,FID-DE-08,PL-Delta,2023-01-01,6,8.0,False,168.0,214,46.0,21.49532710280374,fitted,0.5272,SES
DE09-3957-PR,FID-DE-09,PL-Delta,2022-12-01,11,,False,24.0,36,12.0,33.33333333333333,fitted,0.656,SES
DE09-3957-PR,FID-DE-09,PL-Delta,2023-01-01,11,,False,24.0,36,12.0,33.33333333333333,fitted,0.656,SES
DE09-3957-PR,FID-DE-09,PL-Delta,2023-02-01,11,,False,24.0,29,5.0,17.24137931034483,fitted,0.656,SES
DE09-6861-GD,FID-DE-09,PL-Delta,2024-10-01,19,19.0,False,28.0,27,1.0,3.7037037037037033,fitted,0.3,SES
DE09-6861-GD,FID-DE-09,PL-Delta,2024-11-01,19,20.0,False,28.0,28,0.0,0.0,fitted,0.3,SES
DE09-6861-GD,FID-DE-09,PL-Delta,2024-12-01,19,21.0,False,28.0,35,7.0,20.0,fitted,0.3,SES
DE10-1816-XG,FID-DE-10,PL-Delta,2022-03-01,2,,False,30.0,29,1.0,3.4482758620689653,fitted,0.95,SES
DE10-1816-XG,FID-DE-10,PL-Delta,2022-04-01,2,,False,30.0,26,4.0,15.384615384615385,fitted,0.95,SES
DE10-1816-XG,FID-DE-10,PL-Delta,2022-05-01,2,,False,30.0,29,1.0,3.4482758620689653,fitted,0.95,SES
DE10-5929-PQ,FID-DE-10,PL-Delta,2024-10-01,28,28.0,False,31.0,37,6.0,16.216216216216218,fitted,0.05,SES
DE10-5929-PQ,FID-DE-10,PL-Delta,2024-11-01,28,29.0,False,31.0,31,0.0,0.0,fitted,0.05,SES
DE10-5929-PQ,FID-DE-10,PL-Delta,2024-12-01,28,30.0,False,31.0,30,1.0,3.3333333333333335,fitted,0.05,SES
DE11-4073-NY,FID-DE-11,PL-Delta,2024-05-01,5,5.0,True,37.0,37,0.0,0.0,fitted,0.2691,SES
DE11-4073-NY,FID-DE-11,PL-Delta,2024-06-01,5,6.0,True,37.0,42,5.0,11.904761904761903,fitted,0.2691,SES
DE11-4073-NY,FID-DE-11,PL-Delta,2024-07-01,5,7.0,False,37.0,46,9.0,19.565217391304348,fitted,0.2691,SES
DE11-5397-KP,FID-DE-11,PL-Delta,2023-09-01,20,,False,32.0,30,2.0,6.666666666666667,fitted,0.6646,SES
DE11-5397-KP,FID-DE-11,PL-Delta,2023-10-01,20,,False,32.0,30,2.0,6.666666666666667,fitted,0.6646,SES
DE11-5397-KP,FID-DE-11,PL-Delta,2023-11-01,20,,False,32.0,31,1.0,3.225806451612903,fitted,0.6646,SES
DE11-5740-FS,FID-DE-11,PL-Delta,2024-10-01,2,2.0,True,44.0,43,1.0,2.3255813953488373,fitted,0.95,SES
DE11-5740-FS,FID-DE-11,PL-Delta,2024-11-01,2,3.0,True,44.0,42,2.0,4.761904761904762,fitted,0.95,SES
DE11-5740-FS,FID-DE-11,PL-Delta,2024-12-01,2,4.0,True,44.0,45,1.0,2.2222222222222223,fitted,0.95,SES
DE12-8192-GK,FID-DE-12,PL-Delta,2023-08-01,19,,False,130.0,120,10.0,8.333333333333332,fitted,0.4702,SES
DE12-8192-GK,FID-DE-12,PL-Delta,2023-09-01,19,,False,130.0,119,11.0,9.243697478991598,fitted,0.4702,SES
DE12-8192-GK,FID-DE-12,PL-Delta,2023-10-01,19,,False,130.0,138,8.0,5.797101449275362,fitted,0.4702,SES
DE12-8224-RH,FID-DE-12,PL-Delta,2024-10-01,11,11.0,False,139.0,114,25.0,21.929824561403507,fitted,0.0792,SES
DE12-8224-RH,FID-DE-12,PL-Delta,2024-11-01,11,12.0,False,139.0,131,8.0,6.106870229007633,fitted,0.0792,SES
DE12-8224-RH,FID-DE-12,PL-Delta,2024-12-01,11,13.0,False,139.0,157,18.0,11.464968152866243,fitted,0.0792,SES
GA01-3655-WV,FID-GA-01,PL-Gamma,2023-04-01,15,,False,229.0,209,20.0,9.569377990430622,fitted,0.5432,SES
GA01-3655-WV,FID-GA-01,PL-Gamma,2023-05-01,15,,False,229.0,183,46.0,25.136612021857925,fitted,0.5432,SES
GA01-3655-WV,FID-GA-01,PL-Gamma,2023-06-01,15,,False,229.0,210,19.0,9.047619047619047,fitted,0.5432,SES
GA01-7174-HB,FID-GA-01,PL-Gamma,2024-10-01,15,15.0,False,196.0,253,57.0,22.529644268774703,fitted,0.5146,SES
GA01-7174-HB,FID-GA-01,PL-Gamma,2024-11-01,15,16.0,False,196.0,226,30.0,13.274336283185843,fitted,0.5146,SES
GA01-7174-HB,FID-GA-01,PL-Gamma,2024-12-01,15,17.0,False,196.0,217,21.0,9.67741935483871,fitted,0.5146,SES
GA02-3316-BT,FID-GA-02,PL-Gamma,2024-10-01,18,18.0,False,124.0,116,8.0,6.896551724137931,fitted,0.2831,SES
GA02-3316-BT,FID-GA-02,PL-Gamma,2024-11-01,18,19.0,False,124.0,129,5.0,3.875968992248062,fitted,0.2831,SES
GA02-3316-BT,FID-GA-02,PL-Gamma,2024-12-01,18,20.0,False,124.0,120,4.0,3.3333333333333335,fitted,0.2831,SES
GA02-6287-CM,FID-GA-02,PL-Gamma,2023-01-01,7,7.0,False,138.0,192,54.0,28.125,fitted,0.139,SES
GA02-6287-CM,FID-GA-02,PL-Gamma,2023-02-01,7,8.0,False,138.0,164,26.0,15.853658536585366,fitted,0.139,SES
GA02-6287-CM,FID-GA-02,PL-Gamma,2023-03-01,7,9.0,False,138.0,129,9.0,6.976744186046512,fitted,0.139,SES
GA02-7639-WY,FID-GA-02,PL-Gamma,2022-03-01,2,,False,156.0,159,3.0,1.8867924528301887,fitted,0.95,SES
GA02-7639-WY,FID-GA-02,PL-Gamma,2022-04-01,2,,False,156.0,157,1.0,0.6369426751592357,fitted,0.95,SES
GA02-7639-WY,FID-GA-02,PL-Gamma,2022-05-01,2,,False,156.0,146,10.0,6.8493150684931505,fitted,0.95,SES
GA03-5053-TD,FID-GA-03,PL-Gamma,2022-05-01,4,,False,50.0,53,3.0,5.660377358490567,fitted,0.05,SES
GA03-5053-TD,FID-GA-03,PL-Gamma,2022-06-01,4,,False,50.0,48,2.0,4.166666666666666,fitted,0.05,SES
GA03-5053-TD,FID-GA-03,PL-Gamma,2022-07-01,4,,False,50.0,58,8.0,13.793103448275861,fitted,0.05,SES
GA03-6076-MO,FID-GA-03,PL-Gamma,2023-04-01,8,8.0,False,58.0,66,8.0,12.121212121212121,fitted,0.05,SES
GA03-6076-MO,FID-GA-03,PL-Gamma,2023-05-01,8,9.0,False,58.0,38,20.0,52.63157894736842,fitted,0.05,SES
GA03-6076-MO,FID-GA-03,PL-Gamma,2023-06-01,8,10.0,False,58.0,46,12.0,26.08695652173913,fitted,0.05,SES
GA03-6753-GW,FID-GA-03,PL-Gamma,2024-10-01,15,15.0,False,59.0,53,6.0,11.320754716981133,fitted,0.3278,SES
GA03-6753-GW,FID-GA-03,PL-Gamma,2024-11-01,15,16.0,False,59.0,60,1.0,1.6666666666666667,fitted,0.3278,SES
GA03-6753-GW,FID-GA-03,PL-Gamma,2024-12-01,15,17.0,False,59.0,67,8.0,11.940298507462686,fitted,0.3278,SES
GA04-1397-LF,FID-GA-04,PL-Gamma,2023-02-01,13,,False,23.0,20,3.0,15.0,fitted,0.2734,SES
GA04-1397-LF,FID-GA-04,PL-Gamma,2023-03-01,13,,False,23.0,23,0.0,0.0,fitted,0.2734,SES
GA04-1397-LF,FID-GA-04,PL-Gamma,2023-04-01,13,,False,23.0,22,1.0,4.545454545454546,fitted,0.2734,SES
GA04-2889-OS,FID-GA-04,PL-Gamma,2024-10-01,17,17.0,False,20.0,26,6.0,23.076923076923077,fitted,0.05,SES
GA04-2889-OS,FID-GA-04,PL-Gamma,2024-11-01,17,18.0,False,20.0,23,3.0,13.043478260869565,fitted,0.05,SES
GA04-2889-OS,FID-GA-04,PL-Gamma,2024-12-01,17,19.0,False,20.0,25,5.0,20.0,fitted,0.05,SES
GA05-2633-FI,FID-GA-05,PL-Gamma,2023-12-01,23,,False,21.0,22,1.0,4.545454545454546,fitted,0.2544,SES
GA05-2633-FI,FID-GA-05,PL-Gamma,2024-01-01,23,,False,21.0,26,5.0,19.230769230769234,fitted,0.2544,SES
GA05-2633-FI,FID-GA-05,PL-Gamma,2024-02-01,23,,False,21.0,19,2.0,10.526315789473683,fitted,0.2544,SES
GA05-6375-ZQ,FID-GA-05,PL-Gamma,2024-10-01,7,7.0,False,23.0,20,3.0,15.0,fitted,0.05,SES
GA05-6375-ZQ,FID-GA-05,PL-Gamma,2024-11-01,7,8.0,False,23.0,21,2.0,9.523809523809524,fitted,0.05,SES
GA05-6375-ZQ,FID-GA-05,PL-Gamma,2024-12-01,7,9.0,False,23.0,21,2.0,9.523809523809524,fitted,0.05,SES
GA06-2065-LN,FID-GA-06,PL-Gamma,2022-05-01,4,,False,158.0,148,10.0,6.756756756756757,fitted,0.3606,SES
GA06-2065-LN,FID-GA-06,PL-Gamma,2022-06-01,4,,False,158.0,138,20.0,14.492753623188406,fitted,0.3606,SES
GA06-2065-LN,FID-GA-06,PL-Gamma,2022-07-01,4,,False,158.0,168,10.0,5.952380952380952,fitted,0.3606,SES
GA06-8929-DF,FID-GA-06,PL-Gamma,2024-10-01,26,26.0,False,147.0,195,48.0,24.615384615384617,fitted,0.3985,SES
GA06-8929-DF,FID-GA-06,PL-Gamma,2024-11-01,26,27.0,False,147.0,114,33.0,28.947368421052634,fitted,0.3985,SES
GA06-8929-DF,FID-GA-06,PL-Gamma,2024-12-01,26,28.0,False,147.0,165,18.0,10.909090909090908,fitted,0.3985,SES
GA07-1042-IP,FID-GA-07,PL-Gamma,2022-05-01,4,,False,59.0,50,9.0,18.0,fitted,0.2161,SES
GA07-1042-IP,FID-GA-07,PL-Gamma,2022-06-01,4,,False,59.0,53,6.0,11.320754716981133,fitted,0.2161,SES
GA07-1042-IP,FID-GA-07,PL-Gamma,2022-07-01,4,,False,59.0,58,1.0,1.7241379310344827,fitted,0.2161,SES
GA07-8511-FF,FID-GA-07,PL-Gamma,2023-11-01,15,15.0,False,77.0,95,18.0,18.947368421052634,fitted,0.4709,SES
GA07-8511-FF,FID-GA-07,PL-Gamma,2023-12-01,15,16.0,False,77.0,73,4.0,5.47945205479452,fitted,0.4709,SES
GA07-8511-FF,FID-GA-07,PL-Gamma,2024-01-01,15,17.0,False,77.0,89,12.0,13.48314606741573,fitted,0.4709,SES
GA07-9431-BQ,FID-GA-07,PL-Gamma,2024-10-01,8,8.0,False,81.0,84,3.0,3.571428571428571,fitted,0.05,SES
GA07-9431-BQ,FID-GA-07,PL-Gamma,2024-11-01,8,9.0,False,81.0,84,3.0,3.571428571428571,fitted,0.05,SES
GA07-9431-BQ,FID-GA-07,PL-Gamma,2024-12-01,8,10.0,False,81.0,91,10.0,10.989010989010989,fitted,0.05,SES
GA08-1365-WB,FID-GA-08,PL-Gamma,2023-08-01,6,6.0,True,130.0,133,3.0,2.2556390977443606,fitted,0.6339,SES
GA08-1365-WB,FID-GA-08,PL-Gamma,2023-09-01,6,7.0,False,130.0,64,66.0,103.125,fitted,0.6339,SES
GA08-1365-WB,FID-GA-08,PL-Gamma,2023-10-01,6,8.0,False,130.0,107,23.0,21.49532710280374,fitted,0.6339,SES
GA08-3127-GR,FID-GA-08,PL-Gamma,2024-10-01,11,11.0,False,111.0,81,30.0,37.03703703703704,fitted,0.05,SES
GA08-3127-GR,FID-GA-08,PL-Gamma,2024-11-01,11,12.0,False,111.0,143,32.0,22.377622377622377,fitted,0.05,SES
GA08-3127-GR,FID-GA-08,PL-Gamma,2024-12-01,11,13.0,False,111.0,122,11.0,9.01639344262295,fitted,0.05,SES
GA08-9793-FX,FID-GA-08,PL-Gamma,2022-11-01,10,,False,108.0,126,18.0,14.285714285714285,fitted,0.4626,SES
GA08-9793-FX,FID-GA-08,PL-Gamma,2022-12-01,10,,False,108.0,119,11.0,9.243697478991598,fitted,0.4626,SES
GA08-9793-FX,FID-GA-08,PL-Gamma,2023-01-01,10,,False,108.0,116,8.0,6.896551724137931,fitted,0.4626,SES
GA09-1457-YO,FID-GA-09,PL-Gamma,2023-05-01,6,6.0,True,77.0,82,5.0,6.097560975609756,fitted,0.6029,SES
GA09-1457-YO,FID-GA-09,PL-Gamma,2023-06-01,6,7.0,False,77.0,93,16.0,17.20430107526882,fitted,0.6029,SES
GA09-1457-YO,FID-GA-09,PL-Gamma,2023-07-01,6,8.0,False,77.0,79,2.0,2.5316455696202533,fitted,0.6029,SES
GA09-6380-MU,FID-GA-09,PL-Gamma,2024-05-01,9,9.0,False,60.0,80,20.0,25.0,fitted,0.7849,SES
GA09-6380-MU,FID-GA-09,PL-Gamma,2024-06-01,9,10.0,False,60.0,76,16.0,21.052631578947366,fitted,0.7849,SES
GA09-6380-MU,FID-GA-09,PL-Gamma,2024-07-01,9,11.0,False,60.0,72,12.0,16.666666666666664,fitted,0.7849,SES
GA09-6499-FD,FID-GA-09,PL-Gamma,2022-08-01,7,,False,80.0,92,12.0,13.043478260869565,fitted,0.2954,SES
GA09-6499-FD,FID-GA-09,PL-Gamma,2022-09-01,7,,False,80.0,93,13.0,13.978494623655912,fitted,0.2954,SES
GA09-6499-FD,FID-GA-09,PL-Gamma,2022-10-01,7,,False,80.0,67,13.0,19.402985074626866,fitted,0.2954,SES
GA09-9831-UE,FID-GA-09,PL-Gamma,2024-10-01,2,2.0,True,62.0,90,28.0,31.11111111111111,fitted,0.95,SES
GA09-9831-UE,FID-GA-09,PL-Gamma,2024-11-01,2,3.0,True,62.0,69,7.0,10.144927536231885,fitted,0.95,SES
GA09-9831-UE,FID-GA-09,PL-Gamma,2024-12-01,2,4.0,True,62.0,81,19.0,23.456790123456788,fitted,0.95,SES
GA10-3774-CL,FID-GA-10,PL-Gamma,2022-09-01,8,,False,208.0,161,47.0,29.19254658385093,fitted,0.05,SES
GA10-3774-CL,FID-GA-10,PL-Gamma,2022-10-01,8,,False,208.0,158,50.0,31.645569620253166,fitted,0.05,SES
GA10-3774-CL,FID-GA-10,PL-Gamma,2022-11-01,8,,False,208.0,193,15.0,7.772020725388601,fitted,0.05,SES
GA10-4441-LM,FID-GA-10,PL-Gamma,2024-10-01,22,22.0,False,186.0,205,19.0,9.268292682926829,fitted,0.2456,SES
GA10-4441-LM,FID-GA-10,PL-Gamma,2024-11-01,22,23.0,False,186.0,144,42.0,29.166666666666668,fitted,0.2456,SES
GA10-4441-LM,FID-GA-10,PL-Gamma,2024-12-01,22,24.0,False,186.0,190,4.0,2.1052631578947367,fitted,0.2456,SES
GA11-2770-KI,FID-GA-11,PL-Gamma,2024-10-01,6,6.0,True,155.0,175,20.0,11.428571428571429,fitted,0.05,SES
GA11-2770-KI,FID-GA-11,PL-Gamma,2024-11-01,6,7.0,False,155.0,174,19.0,10.919540229885058,fitted,0.05,SES
GA11-2770-KI,FID-GA-11,PL-Gamma,2024-12-01,6,8.0,False,155.0,169,14.0,8.284023668639055,fitted,0.05,SES
GA11-3026-ZC,FID-GA-11,PL-Gamma,2024-01-01,6,6.0,True,137.0,172,35.0,20.348837209302324,fitted,0.3929,SES
GA11-3026-ZC,FID-GA-11,PL-Gamma,2024-02-01,6,7.0,False,137.0,98,39.0,39.795918367346935,fitted,0.3929,SES
GA11-3026-ZC,FID-GA-11,PL-Gamma,2024-03-01,6,8.0,False,137.0,153,16.0,10.457516339869281,fitted,0.3929,SES
GA11-7415-SR,FID-GA-11,PL-Gamma,2023-04-01,15,,False,161.0,164,3.0,1.8292682926829267,fitted,0.3603,SES
GA11-7415-SR,FID-GA-11,PL-Gamma,2023-05-01,15,,False,161.0,172,11.0,6.395348837209303,fitted,0.3603,SES
GA11-7415-SR,FID-GA-11,PL-Gamma,2023-06-01,15,,False,161.0,110,51.0,46.36363636363636,fitted,0.3603,SES
GA12-2871-WG,FID-GA-12,PL-Gamma,2022-11-01,10,,False,159.0,166,7.0,4.216867469879518,fitted,0.6113,SES
GA12-2871-WG,FID-GA-12,PL-Gamma,2022-12-01,10,,False,159.0,173,14.0,8.092485549132949,fitted,0.6113,SES
GA12-2871-WG,FID-GA-12,PL-Gamma,2023-01-01,10,,False,159.0,212,53.0,25.0,fitted,0.6113,SES
GA12-5669-KH,FID-GA-12,PL-Gamma,2024-10-01,5,5.0,True,199.0,172,27.0,15.69767441860465,fitted,0.05,SES
GA12-5669-KH,FID-GA-12,PL-Gamma,2024-11-01,5,6.0,True,199.0,206,7.0,3.3980582524271843,fitted,0.05,SES
GA12-5669-KH,FID-GA-12,PL-Gamma,2024-12-01,5,7.0,False,199.0,232,33.0,14.224137931034484,fitted,0.05,SES
GA12-9077-EL,FID-GA-12,PL-Gamma,2024-02-01,12,12.0,False,208.0,200,8.0,4.0,fitted,0.95,SES
GA12-9077-EL,FID-GA-12,PL-Gamma,2024-03-01,12,13.0,False,208.0,216,8.0,3.7037037037037033,fitted,0.95,SES
GA12-9077-EL,FID-GA-12,PL-Gamma,2024-04-01,12,14.0,False,208.0,157,51.0,32.48407643312102,fitted,0.95,SES
